impression_id,watch_id,user_id,ad_id,video_id,timestamp,ad_position,ad_type,category_match,device
1654,3290,1415,242,LQ5gb3ocwcc,2024-03-15 15:09:00.000000,pre-roll,mid-roll,True,tablet
1655,3294,1995,198,LQ5gb3ocwcc,2024-08-25 19:16:00.000000,pre-roll,pre-roll,True,mobile
1656,3294,1995,335,LQ5gb3ocwcc,2024-08-25 19:17:01.685750,mid-roll,banner,True,mobile
1657,3295,84,75,LQ5gb3ocwcc,2024-09-30 18:08:00.000000,pre-roll,mid-roll,True,mobile
1658,3299,1594,409,Q-GPWgthZA8,2024-02-09 13:54:00.000000,pre-roll,banner,True,mobile
1659,3300,1090,460,Q-GPWgthZA8,2024-05-21 09:48:00.000000,pre-roll,banner,False,mobile
1660,3306,429,108,Q-GPWgthZA8,2024-11-20 08:34:00.000000,pre-roll,banner,False,mobile
1661,3311,832,272,lDbx8f7xKsc,2024-07-06 05:59:00.000000,pre-roll,bumper,False,mobile
1662,3320,999,223,lDbx8f7xKsc,2024-11-12 16:03:00.000000,pre-roll,pre-roll,False,smart_tv
1663,3321,1180,210,lDbx8f7xKsc,2024-11-19 18:15:00.000000,pre-roll,non-skippable,False,tablet
1664,3323,832,63,lDbx8f7xKsc,2024-10-25 16:12:00.000000,pre-roll,non-skippable,True,mobile
1665,3324,468,187,lCfG7rbhtwk,2024-09-23 21:36:00.000000,pre-roll,mid-roll,True,mobile
1666,3324,468,240,lCfG7rbhtwk,2024-09-23 21:36:47.151592,mid-roll,non-skippable,False,mobile
1667,3324,468,310,lCfG7rbhtwk,2024-09-23 21:38:26.320406,mid-roll,pre-roll,False,mobile
1668,3333,1417,5,lCfG7rbhtwk,2024-05-07 02:05:00.000000,pre-roll,mid-roll,True,desktop
1669,3335,1383,475,lCfG7rbhtwk,2024-08-17 21:41:00.000000,pre-roll,mid-roll,True,desktop
1670,3337,1417,296,7IXHCGHNGZU,2024-12-01 23:23:00.000000,pre-roll,banner,True,desktop
1671,3338,108,305,7IXHCGHNGZU,2024-08-19 22:06:00.000000,pre-roll,non-skippable,True,mobile
1672,3340,1863,211,7IXHCGHNGZU,2024-07-24 18:31:00.000000,pre-roll,bumper,True,desktop
1673,3342,1201,190,7IXHCGHNGZU,2024-09-30 18:01:00.000000,pre-roll,skippable,False,mobile
1674,3349,1668,458,7IXHCGHNGZU,2024-11-23 20:09:00.000000,pre-roll,skippable,True,desktop
1675,3349,1668,464,7IXHCGHNGZU,2024-11-23 20:10:32.017426,mid-roll,skippable,False,desktop
1676,3349,1668,114,7IXHCGHNGZU,2024-11-23 20:09:37.856255,mid-roll,non-skippable,False,desktop
1677,3354,593,192,y8ygVBqIKBM,2024-12-12 06:04:00.000000,pre-roll,banner,True,tablet
1678,3360,1888,117,y8ygVBqIKBM,2024-02-23 23:03:00.000000,pre-roll,mid-roll,True,mobile
1679,3360,1888,354,y8ygVBqIKBM,2024-02-23 23:04:49.236996,mid-roll,mid-roll,True,mobile
1680,3360,1888,477,y8ygVBqIKBM,2024-02-23 23:04:08.159274,mid-roll,mid-roll,True,mobile
1681,3362,429,192,y8ygVBqIKBM,2024-12-20 08:15:00.000000,pre-roll,banner,True,mobile
1682,3365,904,92,ih48nXPf-zg,2024-02-20 07:04:00.000000,pre-roll,skippable,False,tablet
1683,3366,67,52,ih48nXPf-zg,2024-11-29 18:57:00.000000,pre-roll,banner,True,tablet
1684,3366,67,75,ih48nXPf-zg,2024-11-29 18:58:15.342254,mid-roll,mid-roll,True,tablet
1685,3368,432,21,ih48nXPf-zg,2024-01-30 15:06:00.000000,pre-roll,banner,True,tablet
1686,3369,345,352,ih48nXPf-zg,2024-05-15 20:46:00.000000,pre-roll,non-skippable,True,desktop
1687,3372,203,24,ih48nXPf-zg,2024-05-04 15:06:00.000000,pre-roll,pre-roll,True,desktop
1688,3376,679,481,fu7hB_8kgcI,2024-04-26 18:56:00.000000,pre-roll,skippable,True,desktop
1689,3379,1553,179,fu7hB_8kgcI,2024-01-02 22:27:00.000000,pre-roll,banner,False,mobile
1690,3380,62,105,fu7hB_8kgcI,2024-05-30 17:13:00.000000,pre-roll,mid-roll,True,tablet
1691,3380,62,357,fu7hB_8kgcI,2024-05-30 17:13:30.912390,mid-roll,skippable,True,tablet
1692,3382,1851,122,fu7hB_8kgcI,2024-11-30 09:54:00.000000,pre-roll,bumper,False,mobile
1693,3382,1851,245,fu7hB_8kgcI,2024-11-30 09:54:47.677568,mid-roll,pre-roll,True,mobile
1694,3382,1851,63,fu7hB_8kgcI,2024-11-30 09:55:03.483477,mid-roll,non-skippable,True,mobile
1695,3387,118,354,CkS_6oE6fpw,2024-07-15 05:34:00.000000,pre-roll,mid-roll,True,mobile
1696,3389,249,481,CkS_6oE6fpw,2024-10-21 21:41:00.000000,pre-roll,skippable,True,mobile
1697,3389,249,403,CkS_6oE6fpw,2024-10-21 21:41:37.719175,mid-roll,skippable,True,mobile
1698,3391,1508,475,CkS_6oE6fpw,2024-04-10 10:04:00.000000,pre-roll,mid-roll,True,smart_tv
1699,3391,1508,256,CkS_6oE6fpw,2024-04-10 10:06:44.034767,mid-roll,mid-roll,False,smart_tv
1700,3391,1508,467,CkS_6oE6fpw,2024-04-10 10:06:52.212850,mid-roll,banner,False,smart_tv
1701,3394,1944,150,CkS_6oE6fpw,2024-04-28 19:47:00.000000,pre-roll,pre-roll,True,mobile
1702,3394,1944,448,CkS_6oE6fpw,2024-04-28 19:49:51.640805,mid-roll,non-skippable,False,mobile
1703,3394,1944,198,CkS_6oE6fpw,2024-04-28 19:48:29.007172,mid-roll,pre-roll,True,mobile
1704,3400,1396,45,duxk809rULM,2024-06-22 13:45:00.000000,pre-roll,mid-roll,True,mobile
1705,3400,1396,274,duxk809rULM,2024-06-22 13:47:04.527894,mid-roll,pre-roll,True,mobile
1706,3404,1164,88,duxk809rULM,2024-06-19 22:42:00.000000,pre-roll,mid-roll,True,smart_tv
1707,3409,601,385,duxk809rULM,2024-02-18 18:02:00.000000,pre-roll,mid-roll,True,mobile
1708,3414,944,140,duxk809rULM,2024-08-23 08:07:00.000000,pre-roll,banner,True,mobile
1709,3415,994,357,duxk809rULM,2024-05-19 19:22:00.000000,pre-roll,skippable,False,mobile
1710,3416,1058,25,duxk809rULM,2024-07-28 21:28:00.000000,pre-roll,pre-roll,True,tablet
1711,3416,1058,35,duxk809rULM,2024-07-28 21:29:40.539090,mid-roll,skippable,True,tablet
1712,3416,1058,339,duxk809rULM,2024-07-28 21:29:10.227666,mid-roll,banner,False,tablet
1713,3418,1942,491,duxk809rULM,2024-11-11 21:41:00.000000,pre-roll,skippable,True,tablet
1714,3421,338,425,duxk809rULM,2024-03-24 11:07:00.000000,pre-roll,pre-roll,False,desktop
1715,3427,1734,356,duxk809rULM,2024-01-14 11:54:00.000000,pre-roll,pre-roll,True,mobile
1716,3428,1765,90,duxk809rULM,2024-03-30 11:40:00.000000,pre-roll,banner,True,mobile
1717,3430,637,356,duxk809rULM,2024-04-08 21:06:00.000000,pre-roll,pre-roll,True,mobile
1718,3432,259,59,duxk809rULM,2024-06-23 17:33:00.000000,pre-roll,non-skippable,True,desktop
1719,3433,603,73,B6WEnRzDcOc,2024-05-11 06:05:00.000000,pre-roll,banner,True,mobile
1720,3436,751,47,B6WEnRzDcOc,2024-07-28 20:47:00.000000,pre-roll,pre-roll,False,mobile
1721,3442,491,407,B6WEnRzDcOc,2024-01-28 08:31:00.000000,pre-roll,skippable,True,desktop
1722,3442,491,35,B6WEnRzDcOc,2024-01-28 08:32:00.526834,mid-roll,skippable,True,desktop
1723,3445,1228,55,B6WEnRzDcOc,2024-12-15 00:09:00.000000,pre-roll,bumper,True,mobile
1724,3447,1826,308,B6WEnRzDcOc,2024-07-31 22:32:00.000000,pre-roll,bumper,True,mobile
1725,3447,1826,394,B6WEnRzDcOc,2024-07-31 22:33:09.326067,mid-roll,mid-roll,True,mobile
1726,3452,291,136,B6WEnRzDcOc,2024-09-11 23:11:00.000000,pre-roll,mid-roll,True,mobile
1727,3453,409,59,B6WEnRzDcOc,2024-01-18 17:36:00.000000,pre-roll,non-skippable,True,desktop
1728,3459,1625,351,2R8wcQ2bzJM,2024-01-26 21:24:00.000000,pre-roll,skippable,False,tablet
1729,3460,1988,59,2R8wcQ2bzJM,2024-11-16 04:55:00.000000,pre-roll,non-skippable,True,mobile
1730,3464,14,446,2R8wcQ2bzJM,2024-10-20 18:11:00.000000,pre-roll,skippable,False,tablet
1731,3465,14,200,2R8wcQ2bzJM,2024-06-20 02:09:00.000000,pre-roll,skippable,False,tablet
1732,3465,14,492,2R8wcQ2bzJM,2024-06-20 02:09:36.729381,mid-roll,mid-roll,False,tablet
1733,3466,887,73,2R8wcQ2bzJM,2024-10-20 06:12:00.000000,pre-roll,banner,True,mobile
1734,3471,64,327,2R8wcQ2bzJM,2024-11-05 04:43:00.000000,pre-roll,bumper,False,smart_tv
1735,3474,1374,387,2R8wcQ2bzJM,2024-02-22 13:03:00.000000,pre-roll,mid-roll,True,tablet
1736,3474,1374,369,2R8wcQ2bzJM,2024-02-22 13:05:01.969356,mid-roll,mid-roll,False,tablet
1737,3474,1374,59,2R8wcQ2bzJM,2024-02-22 13:04:55.852073,mid-roll,non-skippable,True,tablet
1738,3481,1058,340,2R8wcQ2bzJM,2024-01-15 18:49:00.000000,pre-roll,banner,True,tablet
1739,3485,1333,25,2R8wcQ2bzJM,2024-04-27 19:23:00.000000,pre-roll,pre-roll,True,desktop
1740,3485,1333,310,2R8wcQ2bzJM,2024-04-27 19:25:10.580252,mid-roll,pre-roll,True,desktop
1741,3486,1324,375,S8DC6Ztf7pw,2024-12-04 13:36:00.000000,pre-roll,bumper,False,desktop
1742,3491,25,102,S8DC6Ztf7pw,2024-10-19 16:06:00.000000,pre-roll,bumper,True,mobile
1743,3493,409,417,S8DC6Ztf7pw,2024-06-08 09:56:00.000000,pre-roll,banner,False,desktop
1744,3496,1607,430,S8DC6Ztf7pw,2024-02-19 19:53:00.000000,pre-roll,bumper,False,tablet
1745,3497,238,227,S8DC6Ztf7pw,2024-08-11 19:33:00.000000,pre-roll,mid-roll,True,mobile
1746,3497,238,172,S8DC6Ztf7pw,2024-08-11 19:35:25.313940,mid-roll,skippable,True,mobile
1747,3497,238,139,S8DC6Ztf7pw,2024-08-11 19:34:50.212893,mid-roll,non-skippable,True,mobile
1748,3498,137,77,S8DC6Ztf7pw,2024-11-14 23:09:00.000000,pre-roll,non-skippable,True,tablet
1749,3498,137,334,S8DC6Ztf7pw,2024-11-14 23:11:15.068727,mid-roll,mid-roll,True,tablet
1750,3499,1818,157,S8DC6Ztf7pw,2024-09-19 21:20:00.000000,pre-roll,non-skippable,True,mobile
1751,3499,1818,139,S8DC6Ztf7pw,2024-09-19 21:22:33.221166,mid-roll,non-skippable,True,mobile
1752,3505,1631,16,S8DC6Ztf7pw,2024-09-17 06:27:00.000000,pre-roll,non-skippable,True,mobile
1753,3506,803,175,S8DC6Ztf7pw,2024-05-28 12:18:00.000000,pre-roll,mid-roll,True,mobile
1754,3507,891,407,S8DC6Ztf7pw,2024-07-07 12:02:00.000000,pre-roll,skippable,True,mobile
1755,3515,462,21,S8DC6Ztf7pw,2024-10-06 16:57:00.000000,pre-roll,banner,False,tablet
1756,3516,1442,387,S8DC6Ztf7pw,2024-10-18 16:49:00.000000,pre-roll,mid-roll,True,mobile
1757,3519,1942,439,S8DC6Ztf7pw,2024-03-22 13:01:00.000000,pre-roll,skippable,True,tablet
1758,3520,726,29,Y-655f0y8ZU,2024-01-10 06:28:00.000000,pre-roll,banner,True,mobile
1759,3520,726,381,Y-655f0y8ZU,2024-01-10 06:29:29.342123,mid-roll,mid-roll,True,mobile
1760,3527,417,6,Y-655f0y8ZU,2024-06-02 15:12:00.000000,pre-roll,skippable,False,mobile
1761,3528,1806,394,Y-655f0y8ZU,2024-03-27 16:36:00.000000,pre-roll,mid-roll,True,desktop
1762,3529,1199,239,Y-655f0y8ZU,2024-03-04 16:30:00.000000,pre-roll,banner,True,smart_tv
1763,3534,1879,226,eWUxsklJH3A,2024-01-08 12:01:00.000000,pre-roll,pre-roll,True,desktop
1764,3536,1230,90,eWUxsklJH3A,2024-05-01 13:45:00.000000,pre-roll,banner,True,desktop
1765,3536,1230,227,eWUxsklJH3A,2024-05-01 13:46:27.313073,mid-roll,mid-roll,True,desktop
1766,3538,180,192,eWUxsklJH3A,2024-01-20 10:14:00.000000,pre-roll,banner,False,desktop
1767,3542,180,274,eWUxsklJH3A,2024-09-24 12:38:00.000000,pre-roll,pre-roll,True,desktop
1768,3543,1912,436,eWUxsklJH3A,2024-03-23 18:13:00.000000,pre-roll,bumper,False,tablet
1769,3544,1333,217,eWUxsklJH3A,2024-01-16 09:05:00.000000,pre-roll,banner,False,desktop
1770,3544,1333,25,eWUxsklJH3A,2024-01-16 09:06:37.824658,mid-roll,pre-roll,True,desktop
1771,3547,64,464,-gRip3z_Tnk,2024-08-23 22:37:00.000000,pre-roll,skippable,False,tablet
1772,3547,64,38,-gRip3z_Tnk,2024-08-23 22:38:41.239941,mid-roll,skippable,False,tablet
1773,3548,325,90,-gRip3z_Tnk,2024-02-27 11:24:00.000000,pre-roll,banner,True,mobile
1774,3548,325,229,-gRip3z_Tnk,2024-02-27 11:25:42.948892,mid-roll,bumper,False,mobile
1775,3549,1806,323,-gRip3z_Tnk,2024-09-24 19:56:00.000000,pre-roll,pre-roll,True,mobile
1776,3554,1478,227,-gRip3z_Tnk,2024-07-04 17:46:00.000000,pre-roll,mid-roll,True,mobile
1777,3555,687,55,-gRip3z_Tnk,2024-02-05 12:37:00.000000,pre-roll,bumper,True,mobile
1778,3557,924,16,-gRip3z_Tnk,2024-11-28 15:17:00.000000,pre-roll,non-skippable,True,mobile
1779,3562,448,310,-gRip3z_Tnk,2024-03-01 21:45:00.000000,pre-roll,pre-roll,True,mobile
1780,3564,973,32,gCVga2q1FgY,2024-05-06 13:21:00.000000,pre-roll,non-skippable,True,mobile
1781,3565,314,35,gCVga2q1FgY,2024-03-29 21:50:00.000000,pre-roll,skippable,True,mobile
1782,3567,1452,16,gCVga2q1FgY,2024-01-05 08:29:00.000000,pre-roll,non-skippable,True,desktop
1783,3567,1452,77,gCVga2q1FgY,2024-01-05 08:30:13.034802,mid-roll,non-skippable,True,desktop
1784,3570,1009,332,OpA74t7dbdY,2024-03-17 05:26:00.000000,pre-roll,non-skippable,True,desktop
1785,3571,207,419,OpA74t7dbdY,2024-08-07 08:34:00.000000,pre-roll,non-skippable,True,mobile
1786,3573,924,239,OpA74t7dbdY,2024-03-28 19:53:00.000000,pre-roll,banner,True,smart_tv
1787,3574,119,90,OpA74t7dbdY,2024-01-11 20:36:00.000000,pre-roll,banner,True,desktop
1788,3577,31,489,bqEe7WPPCa8,2024-04-27 22:08:00.000000,pre-roll,mid-roll,False,mobile
1789,3577,31,446,bqEe7WPPCa8,2024-04-27 22:10:06.427823,mid-roll,skippable,False,mobile
1790,3577,31,381,bqEe7WPPCa8,2024-04-27 22:08:46.165353,mid-roll,mid-roll,True,mobile
1791,3579,1350,394,bqEe7WPPCa8,2024-01-18 11:34:00.000000,pre-roll,mid-roll,True,desktop
1792,3583,891,274,sz0oDYs1mNk,2024-11-16 20:19:00.000000,pre-roll,pre-roll,True,mobile
1793,3583,891,449,sz0oDYs1mNk,2024-11-16 20:19:30.066537,mid-roll,pre-roll,True,mobile
1794,3584,876,491,sz0oDYs1mNk,2024-08-31 19:24:00.000000,pre-roll,skippable,True,desktop
1795,3584,876,3,sz0oDYs1mNk,2024-08-31 19:26:42.172553,mid-roll,pre-roll,True,desktop
1796,3584,876,85,sz0oDYs1mNk,2024-08-31 19:24:44.671702,mid-roll,non-skippable,True,desktop
1797,3587,1633,185,sz0oDYs1mNk,2024-11-29 10:31:00.000000,pre-roll,bumper,True,tablet
1798,3591,1982,16,W4JbGP5yxeI,2024-11-20 17:11:00.000000,pre-roll,non-skippable,True,smart_tv
1799,3591,1982,406,W4JbGP5yxeI,2024-11-20 17:13:26.891764,mid-roll,non-skippable,False,smart_tv
1800,3596,1508,381,W4JbGP5yxeI,2024-07-25 13:07:00.000000,pre-roll,mid-roll,True,smart_tv
1801,3599,1318,87,mZBn_Ham2PA,2024-04-26 01:06:00.000000,pre-roll,non-skippable,False,mobile
1802,3600,180,117,mZBn_Ham2PA,2024-01-20 19:02:00.000000,pre-roll,mid-roll,False,desktop
1803,3602,1825,304,mZBn_Ham2PA,2024-08-05 05:30:00.000000,pre-roll,bumper,False,desktop
1804,3605,876,256,eLPVDaaQybY,2024-11-01 06:48:00.000000,pre-roll,mid-roll,True,desktop
1805,3608,1235,439,RsZs3gZ7Ir0,2024-03-22 17:50:00.000000,pre-roll,skippable,True,mobile
1806,3608,1235,40,RsZs3gZ7Ir0,2024-03-22 17:52:16.160075,mid-roll,skippable,False,mobile
1807,3609,876,443,RsZs3gZ7Ir0,2024-01-12 07:53:00.000000,pre-roll,skippable,False,smart_tv
1808,3611,1486,387,E6TIr4UXmWY,2024-07-19 03:07:00.000000,pre-roll,mid-roll,True,tablet
1809,3611,1486,102,E6TIr4UXmWY,2024-07-19 03:08:19.393593,mid-roll,bumper,True,tablet
1810,3614,380,274,fumoIuPHl6E,2024-11-03 06:05:00.000000,pre-roll,pre-roll,True,mobile
1811,3628,1477,356,NIb9yR0cNAE,2024-05-31 19:49:00.000000,pre-roll,pre-roll,True,desktop
1812,3629,1374,337,xQWD5BrMPbA,2024-01-26 20:24:00.000000,pre-roll,pre-roll,False,tablet
1813,3629,1374,37,xQWD5BrMPbA,2024-01-26 20:25:58.825640,mid-roll,mid-roll,True,tablet
1814,3629,1374,340,xQWD5BrMPbA,2024-01-26 20:26:33.780780,mid-roll,banner,True,tablet
1815,3632,934,226,_tvKLm2YCEU,2024-05-26 12:01:00.000000,pre-roll,pre-roll,True,desktop
1816,3636,1228,172,hCzeaH7GbVU,2024-04-15 07:57:00.000000,pre-roll,skippable,True,mobile
1817,3638,1124,419,Q56Wm9nvx1A,2024-12-30 21:22:00.000000,pre-roll,non-skippable,True,desktop
1818,3639,1757,35,iHinfVLxcjw,2024-02-16 11:10:00.000000,pre-roll,skippable,True,desktop
1819,3645,417,240,PRVG9xxBZHA,2024-05-07 16:57:00.000000,pre-roll,non-skippable,False,mobile
1820,3648,1903,101,ZSLQE6RQjF4,2024-05-12 22:47:00.000000,pre-roll,pre-roll,False,mobile
1821,3653,386,356,80qtofygdlQ,2024-10-02 08:25:00.000000,pre-roll,pre-roll,True,smart_tv
1822,3656,137,32,tmZJcKPtuLA,2024-07-22 04:10:00.000000,pre-roll,non-skippable,True,tablet
1823,3660,1545,140,kqF1CxGiBUY,2024-02-10 10:49:00.000000,pre-roll,banner,True,desktop
1824,3662,1168,59,W8JHGNEj9_8,2024-02-01 18:22:00.000000,pre-roll,non-skippable,True,tablet
1825,3665,893,334,Dy71aEZ5maI,2024-11-29 11:15:00.000000,pre-roll,mid-roll,True,mobile
1826,3665,893,46,Dy71aEZ5maI,2024-11-29 11:16:24.903615,mid-roll,skippable,False,mobile
1827,3665,893,139,Dy71aEZ5maI,2024-11-29 11:17:24.791674,mid-roll,non-skippable,True,mobile
1828,3667,1311,356,kysxbwUotNk,2024-09-19 12:21:00.000000,pre-roll,pre-roll,True,smart_tv
1829,3669,1664,495,UbkY8mTCiVM,2024-04-07 10:01:00.000000,pre-roll,banner,True,mobile
1830,3674,1614,26,UbkY8mTCiVM,2024-05-23 08:35:00.000000,pre-roll,banner,True,mobile
1831,3676,636,183,UbkY8mTCiVM,2024-09-16 11:19:00.000000,pre-roll,pre-roll,True,smart_tv
1832,3676,636,392,UbkY8mTCiVM,2024-09-16 11:20:54.141152,mid-roll,non-skippable,True,smart_tv
1833,3677,852,20,UbkY8mTCiVM,2024-10-21 17:41:00.000000,pre-roll,banner,True,tablet
1834,3680,1913,191,UbkY8mTCiVM,2024-12-08 05:57:00.000000,pre-roll,mid-roll,True,smart_tv
1835,3687,12,392,UbkY8mTCiVM,2024-05-19 20:08:00.000000,pre-roll,non-skippable,True,smart_tv
1836,3687,12,177,UbkY8mTCiVM,2024-05-19 20:09:47.301757,mid-roll,skippable,True,smart_tv
1837,3687,12,410,UbkY8mTCiVM,2024-05-19 20:09:57.682535,mid-roll,skippable,True,smart_tv
1838,3688,207,66,UbkY8mTCiVM,2024-06-23 12:35:00.000000,pre-roll,skippable,False,mobile
1839,3689,395,420,UbkY8mTCiVM,2024-02-15 19:19:00.000000,pre-roll,skippable,False,desktop
1840,3693,1135,461,UbkY8mTCiVM,2024-06-19 08:43:00.000000,pre-roll,skippable,True,mobile
1841,3694,1863,410,UbkY8mTCiVM,2024-12-02 17:37:00.000000,pre-roll,skippable,True,desktop
1842,3695,1432,277,UbkY8mTCiVM,2024-01-10 08:35:00.000000,pre-roll,mid-roll,True,mobile
1843,3698,1334,55,OJ_5Kc7aQEo,2024-09-06 03:52:00.000000,pre-roll,bumper,False,desktop
1844,3700,1909,152,OJ_5Kc7aQEo,2024-10-15 09:15:00.000000,pre-roll,non-skippable,True,tablet
1845,3701,903,263,OJ_5Kc7aQEo,2024-11-23 18:04:00.000000,pre-roll,bumper,True,mobile
1846,3702,1229,108,OJ_5Kc7aQEo,2024-03-25 15:53:00.000000,pre-roll,banner,True,mobile
1847,3704,384,180,OJ_5Kc7aQEo,2024-04-22 20:19:00.000000,pre-roll,mid-roll,False,mobile
1848,3705,401,32,OJ_5Kc7aQEo,2024-02-26 06:54:00.000000,pre-roll,non-skippable,False,mobile
1849,3711,559,147,OJ_5Kc7aQEo,2024-12-10 20:24:00.000000,pre-roll,mid-roll,True,smart_tv
1850,3711,559,88,OJ_5Kc7aQEo,2024-12-10 20:25:45.289899,mid-roll,mid-roll,False,smart_tv
1851,3717,721,278,OJ_5Kc7aQEo,2024-12-09 12:08:00.000000,pre-roll,pre-roll,True,desktop
1852,3724,384,81,OJ_5Kc7aQEo,2024-07-07 21:56:00.000000,pre-roll,non-skippable,True,mobile
1853,3725,702,225,OJ_5Kc7aQEo,2024-11-16 14:40:00.000000,pre-roll,pre-roll,True,mobile
1854,3726,1867,222,OJ_5Kc7aQEo,2024-03-02 16:57:00.000000,pre-roll,mid-roll,False,mobile
1855,3729,1432,411,pUZ9o7tRIFk,2024-11-06 14:08:00.000000,pre-roll,non-skippable,True,mobile
1856,3729,1432,413,pUZ9o7tRIFk,2024-11-06 14:09:18.082941,mid-roll,skippable,True,mobile
1857,3731,1668,247,pUZ9o7tRIFk,2024-11-23 11:23:00.000000,pre-roll,banner,True,desktop
1858,3733,1771,395,pUZ9o7tRIFk,2024-03-18 15:06:00.000000,pre-roll,bumper,True,desktop
1859,3733,1771,225,pUZ9o7tRIFk,2024-03-18 15:07:01.950645,mid-roll,pre-roll,True,desktop
1860,3735,449,44,pUZ9o7tRIFk,2024-10-20 11:13:00.000000,pre-roll,pre-roll,True,desktop
1861,3737,1937,312,pUZ9o7tRIFk,2024-08-09 20:01:00.000000,pre-roll,pre-roll,False,mobile
1862,3737,1937,473,pUZ9o7tRIFk,2024-08-09 20:03:32.594820,mid-roll,mid-roll,True,mobile
1863,3738,1213,183,pUZ9o7tRIFk,2024-04-03 20:02:00.000000,pre-roll,pre-roll,True,smart_tv
1864,3740,1668,320,dxQ1MQAyAaI,2024-05-01 09:51:00.000000,pre-roll,bumper,True,desktop
1865,3740,1668,397,dxQ1MQAyAaI,2024-05-01 09:51:59.192151,mid-roll,non-skippable,True,desktop
1866,3740,1668,160,dxQ1MQAyAaI,2024-05-01 09:52:45.777288,mid-roll,banner,True,desktop
1867,3746,1278,234,dxQ1MQAyAaI,2024-05-02 19:19:00.000000,pre-roll,non-skippable,True,mobile
1868,3750,1048,360,dxQ1MQAyAaI,2024-02-17 17:57:00.000000,pre-roll,mid-roll,False,mobile
1869,3750,1048,397,dxQ1MQAyAaI,2024-02-17 17:58:30.540471,mid-roll,non-skippable,True,mobile
1870,3751,1856,164,dxQ1MQAyAaI,2024-08-27 18:19:00.000000,pre-roll,mid-roll,True,mobile
1871,3753,957,205,7NwNp-XGbGU,2024-10-29 15:41:00.000000,pre-roll,non-skippable,True,smart_tv
1872,3754,539,107,7NwNp-XGbGU,2024-01-20 07:16:00.000000,pre-roll,pre-roll,True,desktop
1873,3759,292,108,GlYFxRLAB1w,2024-10-23 10:35:00.000000,pre-roll,banner,True,mobile
1874,3759,292,229,GlYFxRLAB1w,2024-10-23 10:36:01.622004,mid-roll,bumper,True,mobile
1875,3761,1262,44,GlYFxRLAB1w,2024-10-05 20:17:00.000000,pre-roll,pre-roll,True,smart_tv
1876,3763,1682,14,GlYFxRLAB1w,2024-09-23 11:33:00.000000,pre-roll,pre-roll,True,mobile
1877,3764,1612,375,GlYFxRLAB1w,2024-01-03 08:02:00.000000,pre-roll,bumper,False,mobile
1878,3764,1612,112,GlYFxRLAB1w,2024-01-03 08:04:08.930342,mid-roll,banner,False,mobile
1879,3764,1612,441,GlYFxRLAB1w,2024-01-03 08:02:58.138368,mid-roll,mid-roll,True,mobile
1880,3766,1078,339,P_wFLKdPwZg,2024-09-02 18:57:00.000000,pre-roll,banner,True,smart_tv
1881,3767,1799,484,P_wFLKdPwZg,2024-07-23 18:16:00.000000,pre-roll,pre-roll,True,desktop
1882,3767,1799,345,P_wFLKdPwZg,2024-07-23 18:17:42.490600,mid-roll,banner,True,desktop
1883,3768,1284,320,P_wFLKdPwZg,2024-01-25 16:19:00.000000,pre-roll,bumper,True,mobile
1884,3768,1284,161,P_wFLKdPwZg,2024-01-25 16:21:20.126819,mid-roll,mid-roll,True,mobile
1885,3769,528,81,QmdoTWChSz8,2024-01-07 17:22:00.000000,pre-roll,non-skippable,True,mobile
1886,3769,528,375,QmdoTWChSz8,2024-01-07 17:24:40.583409,mid-roll,bumper,False,mobile
1887,3770,731,112,QmdoTWChSz8,2024-02-11 17:54:00.000000,pre-roll,banner,False,tablet
1888,3771,1304,268,QmdoTWChSz8,2024-08-01 12:47:00.000000,pre-roll,mid-roll,False,mobile
1889,3771,1304,128,QmdoTWChSz8,2024-08-01 12:49:13.158378,mid-roll,banner,True,mobile
1890,3771,1304,177,QmdoTWChSz8,2024-08-01 12:49:09.576125,mid-roll,skippable,True,mobile
1891,3774,650,160,hiI47pVnzoQ,2024-09-23 19:17:00.000000,pre-roll,banner,True,mobile
1892,3775,1548,153,EbaerGKjuXU,2024-12-12 08:36:00.000000,pre-roll,pre-roll,False,mobile
1893,3777,290,392,EbaerGKjuXU,2024-09-01 15:54:00.000000,pre-roll,non-skippable,True,tablet
1894,3777,290,430,EbaerGKjuXU,2024-09-01 15:54:42.048221,mid-roll,bumper,True,tablet
1895,3779,597,338,-aEEMWlZRCE,2024-09-17 11:10:00.000000,pre-roll,pre-roll,False,mobile
1896,3781,1351,81,HEAU8aNnYxg,2024-02-15 17:35:00.000000,pre-roll,non-skippable,True,tablet
1897,3783,355,423,NWjHmsqWFmI,2024-06-19 20:54:00.000000,pre-roll,mid-roll,True,mobile
1898,3785,610,490,NWjHmsqWFmI,2024-06-29 07:09:00.000000,pre-roll,skippable,True,desktop
1899,3786,1702,40,4JtJafsT2Y8,2024-07-11 18:03:00.000000,pre-roll,skippable,False,desktop
1900,3789,598,470,nwhNeBaCCzU,2024-03-13 09:04:00.000000,pre-roll,pre-roll,True,mobile
1901,3790,969,321,Z7l_RZGLLxE,2024-09-13 20:32:00.000000,pre-roll,mid-roll,True,smart_tv
1902,3792,1769,461,Sp7McBznSw0,2024-11-13 12:26:00.000000,pre-roll,skippable,True,mobile
1903,3795,1860,26,YpqMlzhQnZM,2024-11-11 02:46:00.000000,pre-roll,banner,True,mobile
